,agencia,decisao,canal,DT_PROPOSTA,regra,publico,segmento,cheque_especial,qtd,Score_A,Score_B,TimeOut_A,TimeOut_B,Limite,lat,lon
163,19,DERIVAR,Internet Banking PF,2021-09-09,08,PF,Massificado,FALSE,321,338,60,Consulta OK,Consulta OK,0,-23.55599675331231,-46.89319910862453
164,5,DERIVAR,Internet Banking PF,2021-09-11,08,PF,Altíssima Renda,TRUE,18,418,81,Consulta OK,Consulta OK,0,-23.487708375034817,-46.95388328148235
165,7,NEGAR,Mobile Banking PJ,2021-09-14,04,PJ,Média Renda,TRUE,5234,280,54,Consulta OK,Consulta OK,0,-23.75292695986852,-46.59758669214106
166,2,NEGAR,Mobile Banking PJ,2021-09-19,02,PJ,Massificado,FALSE,4278,336,54,Consulta OK,Consulta OK,0,-23.153043881551525,-46.73575194296065
167,4,DERIVAR,Mobile Banking PJ,2021-09-14,07,PJ,Altíssima Renda,FALSE,4131,331,50,Consulta OK,Consulta OK,0,-23.45036699449195,-46.54320133995835
168,7,NEGAR,Internet Banking PF,2021-09-06,04,PF,Alta Renda,TRUE,3058,6,4,Consulta OK,Consulta OK,0,-23.623757911724304,-46.54564558880836
169,5,DERIVAR,Mobile Banking PF,2021-09-05,07,PF,Massificado,FALSE,6961,241,99,Consulta OK,Consulta OK,0,-23.252962645007745,-46.5143216008347
170,6,DERIVAR,Internet Banking PF,2021-09-07,08,PF,Massificado,FALSE,1646,317,54,Consulta OK,Consulta OK,0,-23.413903161247788,-46.506265964992465
171,19,NEGAR,Internet Banking PF,2021-09-03,03,PF,Altíssima Renda,TRUE,752,411,6,Consulta OK,Consulta OK,0,-23.891099089111787,-46.612400218000374
172,2,NEGAR,Mobile Banking PF,2021-09-03,05,PF,Massificado,FALSE,6702,450,50,Consulta OK,Consulta OK,0,-23.69441811713862,-46.617476902789925
173,7,NEGAR,Mobile Banking PJ,2021-09-05,03,PJ,Massificado,TRUE,6920,318,14,Consulta OK,Consulta OK,0,-23.377353557594773,-46.41266304115107
174,9,DERIVAR,Agência Física PF,2021-09-08,06,PF,Altíssima Renda,FALSE,884,397,33,Consulta OK,Consulta OK,0,-24.056615802668034,-46.719346750866805
175,17,DERIVAR,Mobile Banking PF,2021-09-20,06,PF,Alta Renda,FALSE,6002,491,51,Consulta OK,Consulta OK,0,-23.393292240203174,-46.955618321686906
176,2,NEGAR,Internet Banking PF,2021-09-12,04,PF,Média Renda,TRUE,2855,358,33,Consulta OK,Consulta OK,0,-23.817828164462583,-46.66007217939059
177,17,NEGAR,Agência Física PJ,2021-09-18,01,PJ,Média Renda,FALSE,6684,16,59,Consulta OK,Consulta OK,0,-23.771376611864362,-46.62574268865534
178,11,NEGAR,Mobile Banking PF,2021-09-18,02,PF,Alta Renda,TRUE,7,195,21,Consulta OK,Consulta OK,0,-23.732299195202984,-46.66735121564289
179,15,NEGAR,Mobile Banking PF,2021-09-08,04,PF,Alta Renda,TRUE,6746,429,85,Consulta OK,Consulta OK,0,-23.876749169477588,-46.632765283322485
180,1,NEGAR,Mobile Banking PF,2021-09-15,05,PF,Altíssima Renda,TRUE,3983,393,42,Consulta OK,Consulta OK,0,-23.394969777829274,-46.74362544551481
181,11,NEGAR,Mobile Banking PF,2021-09-03,03,PF,Alta Renda,FALSE,2754,542,24,TimeOut,Consulta OK,0,-23.671724652518844,-46.944568786603334
182,11,APROVAR,Agência Física PF,2021-09-09,10,PF,Massificado,FALSE,5279,389,35,Consulta OK,Consulta OK,7459227,-23.333506765944648,-46.48291037095628
183,3,DERIVAR,Internet Banking PJ,2021-09-14,08,PJ,Média Renda,TRUE,5557,390,22,Consulta OK,Consulta OK,0,-23.762566466850732,-46.630539970486694
184,19,NEGAR,Internet Banking PF,2021-09-09,02,PF,Média Renda,TRUE,913,272,70,Consulta OK,Consulta OK,0,-23.66554462436397,-46.79301315515754
185,17,DERIVAR,Agência Física PJ,2021-09-16,06,PJ,Massificado,FALSE,1405,116,2,Consulta OK,Consulta OK,0,-23.701083539733727,-46.6665897813117
186,15,DERIVAR,Mobile Banking PJ,2021-09-13,08,PJ,Massificado,TRUE,2421,327,5,Consulta OK,Consulta OK,0,-23.650922104111547,-46.68493500089742
187,14,NEGAR,Agência Física PF,2021-09-20,04,PF,Alta Renda,FALSE,2544,61,11,Consulta OK,Consulta OK,0,-23.511510279410746,-46.57311916279326
188,3,DERIVAR,Internet Banking PJ,2021-09-05,07,PJ,Alta Renda,FALSE,4689,176,107,Consulta OK,TimeOut,0,-23.929552512839496,-46.58218464934779
189,15,APROVAR,Agência Física PJ,2021-09-03,10,PJ,Média Renda,FALSE,3390,329,61,Consulta OK,Consulta OK,4790070,-23.68212756156987,-46.57826718351194
190,7,NEGAR,Mobile Banking PJ,2021-09-14,03,PJ,Altíssima Renda,FALSE,15,77,10,Consulta OK,Consulta OK,0,-23.5432054237446,-46.91044349235137
191,6,NEGAR,Internet Banking PJ,2021-09-02,01,PJ,Alta Renda,FALSE,5780,273,58,Consulta OK,Consulta OK,0,-23.231940139057485,-46.57088276497538
192,16,NEGAR,Mobile Banking PF,2021-09-20,05,PF,Massificado,TRUE,645,13,37,Consulta OK,Consulta OK,0,-23.575874931194175,-46.416464930987274
193,15,DERIVAR,Agência Física PF,2021-09-07,06,PF,Massificado,TRUE,5989,384,109,Consulta OK,TimeOut,0,-23.689663009434497,-46.998402579618784
194,4,NEGAR,Agência Física PF,2021-09-13,03,PF,Altíssima Renda,TRUE,2318,301,48,Consulta OK,Consulta OK,0,-23.510446932336897,-46.41176922415826
195,16,NEGAR,Mobile Banking PF,2021-09-06,01,PF,Altíssima Renda,TRUE,1952,521,86,TimeOut,Consulta OK,0,-23.38102290542511,-46.954818078824985
196,14,NEGAR,Internet Banking PJ,2021-09-11,01,PJ,Altíssima Renda,FALSE,6399,363,10,Consulta OK,Consulta OK,0,-23.691087049259597,-46.53729362332288
197,18,DERIVAR,Agência Física PF,2021-09-07,09,PF,Média Renda,TRUE,357,231,79,Consulta OK,Consulta OK,0,-23.30997327937652,-46.42828767229065
198,20,NEGAR,Mobile Banking PF,2021-09-19,01,PF,Massificado,TRUE,6326,196,26,Consulta OK,Consulta OK,0,-23.450839416129956,-46.60660243956793
199,17,NEGAR,Internet Banking PJ,2021-09-01,02,PJ,Massificado,FALSE,2970,261,41,Consulta OK,Consulta OK,0,-23.19158762988089,-47.02343249924154
200,17,NEGAR,Agência Física PJ,2021-09-02,01,PJ,Altíssima Renda,FALSE,2533,288,50,Consulta OK,Consulta OK,0,-23.214941393714383,-47.01059994585477
201,19,NEGAR,Agência Física PF,2021-09-06,04,PF,Alta Renda,FALSE,4996,155,7,Consulta OK,Consulta OK,0,-23.75382618978507,-46.59806544469153
202,10,DERIVAR,Mobile Banking PF,2021-09-02,08,PF,Massificado,FALSE,1784,220,74,Consulta OK,Consulta OK,0,-23.57528697226402,-46.56763936218409
203,14,NEGAR,Agência Física PF,2021-09-09,01,PF,Massificado,TRUE,1358,261,62,Consulta OK,Consulta OK,0,-23.765331780468124,-46.444504174391746
204,2,NEGAR,Agência Física PF,2021-09-08,02,PF,Média Renda,TRUE,968,373,90,Consulta OK,Consulta OK,0,-23.42660214058626,-46.914112093217085
205,5,DERIVAR,Agência Física PJ,2021-09-15,08,PJ,Massificado,FALSE,3327,329,104,Consulta OK,TimeOut,0,-23.526745520807648,-46.470523903523265
206,13,DERIVAR,Mobile Banking PJ,2021-09-20,08,PJ,Alta Renda,FALSE,2017,331,38,Consulta OK,Consulta OK,0,-23.43055822151604,-46.69505784223888
207,18,NEGAR,Internet Banking PF,2021-09-08,02,PF,Massificado,TRUE,3558,313,88,Consulta OK,Consulta OK,0,-23.496756736066402,-46.631924843171234
208,9,NEGAR,Agência Física PF,2021-09-15,04,PF,Média Renda,TRUE,2735,223,71,Consulta OK,Consulta OK,0,-23.328051964965198,-47.08149832926485
209,12,DERIVAR,Internet Banking PJ,2021-09-07,09,PJ,Alta Renda,TRUE,1744,451,70,Consulta OK,Consulta OK,0,-23.752074364152477,-46.45981831643078
210,19,NEGAR,Agência Física PF,2021-09-07,03,PF,Altíssima Renda,FALSE,4391,497,36,Consulta OK,Consulta OK,0,-23.28048250290794,-46.6346286769638
211,4,DERIVAR,Internet Banking PJ,2021-09-14,08,PJ,Média Renda,FALSE,5651,329,105,Consulta OK,TimeOut,0,-23.344152958593057,-46.569250644730836
212,12,DERIVAR,Internet Banking PJ,2021-09-01,07,PJ,Altíssima Renda,FALSE,5897,422,75,Consulta OK,Consulta OK,0,-23.59518844418981,-46.61604017162351
213,12,DERIVAR,Mobile Banking PJ,2021-09-13,09,PJ,Altíssima Renda,FALSE,4368,291,27,Consulta OK,Consulta OK,0,-23.25477539038245,-46.99148343474465
214,5,NEGAR,Mobile Banking PF,2021-09-11,02,PF,Média Renda,TRUE,1209,516,70,TimeOut,Consulta OK,0,-23.144127673877456,-46.753169228531746
215,20,DERIVAR,Agência Física PJ,2021-09-07,08,PJ,Massificado,TRUE,835,335,3,Consulta OK,Consulta OK,0,-23.8983330850925,-46.797291053915934
216,15,DERIVAR,Internet Banking PJ,2021-09-14,09,PJ,Média Renda,FALSE,2994,420,10,Consulta OK,Consulta OK,0,-23.379746519481575,-46.62918034928989
217,14,NEGAR,Mobile Banking PF,2021-09-06,01,PF,Altíssima Renda,TRUE,2640,262,32,Consulta OK,Consulta OK,0,-23.172643926454114,-46.627623864061704
218,15,NEGAR,Internet Banking PJ,2021-09-09,03,PJ,Alta Renda,TRUE,5777,182,56,Consulta OK,Consulta OK,0,-23.46762570566335,-46.5993510203497
219,12,NEGAR,Agência Física PJ,2021-09-03,02,PJ,Massificado,FALSE,2943,27,110,Consulta OK,TimeOut,0,-23.678651257272524,-46.75574604001951
220,19,DERIVAR,Agência Física PF,2021-09-20,06,PF,Alta Renda,FALSE,2511,312,10,Consulta OK,Consulta OK,0,-23.402538922883483,-46.56907225304374
221,15,NEGAR,Mobile Banking PJ,2021-09-15,03,PJ,Alta Renda,TRUE,5109,187,105,Consulta OK,TimeOut,0,-22.97957378777447,-46.81095999576589
222,17,APROVAR,Mobile Banking PJ,2021-09-10,10,PJ,Altíssima Renda,FALSE,2381,405,51,Consulta OK,Consulta OK,2721483,-23.404630959501024,-46.593076431522555
223,15,NEGAR,Agência Física PJ,2021-09-12,01,PJ,Altíssima Renda,TRUE,6909,440,14,Consulta OK,Consulta OK,0,-23.425918604172892,-46.467152631010535
224,14,DERIVAR,Internet Banking PF,2021-09-15,07,PF,Média Renda,FALSE,4856,364,100,Consulta OK,Consulta OK,0,-23.652147319104966,-46.70248584422155
225,11,DERIVAR,Agência Física PJ,2021-09-11,09,PJ,Altíssima Renda,TRUE,3060,478,30,Consulta OK,Consulta OK,0,-23.35201489272854,-46.56771141320237
226,15,NEGAR,Mobile Banking PJ,2021-09-03,04,PJ,Alta Renda,FALSE,309,187,46,Consulta OK,Consulta OK,0,-23.43455695662761,-46.33358686975827
227,7,APROVAR,Agência Física PF,2021-09-01,10,PF,Alta Renda,TRUE,1938,401,46,Consulta OK,Consulta OK,2331414,-23.158656227569136,-46.853040442465456
228,5,DERIVAR,Agência Física PJ,2021-09-08,06,PJ,Média Renda,TRUE,6899,136,50,Consulta OK,Consulta OK,0,-23.144763784378497,-46.721769384016746
229,13,NEGAR,Agência Física PJ,2021-09-10,04,PJ,Altíssima Renda,FALSE,2984,72,97,Consulta OK,Consulta OK,0,-23.77328915414672,-46.95454777133429
230,12,DERIVAR,Agência Física PF,2021-09-18,07,PF,Média Renda,TRUE,6117,64,88,Consulta OK,Consulta OK,0,-23.498839375335525,-46.206500105109704
231,10,DERIVAR,Agência Física PF,2021-09-01,06,PF,Alta Renda,FALSE,5995,156,76,Consulta OK,Consulta OK,0,-23.702912465659505,-46.063066962519365
232,20,NEGAR,Agência Física PF,2021-09-11,04,PF,Massificado,FALSE,5722,177,10,Consulta OK,Consulta OK,0,-23.40767173208771,-46.33172423139421
233,3,DERIVAR,Internet Banking PF,2021-09-09,06,PF,Massificado,FALSE,3612,391,27,Consulta OK,Consulta OK,0,-23.797869803797045,-46.38729214953187
234,10,DERIVAR,Internet Banking PF,2021-09-07,09,PF,Média Renda,FALSE,3431,541,66,TimeOut,Consulta OK,0,-23.635449727199745,-46.773787932909
235,19,APROVAR,Agência Física PF,2021-09-19,10,PF,Altíssima Renda,TRUE,1512,405,86,Consulta OK,Consulta OK,938952,-23.580157804096025,-46.60305868209844
236,5,APROVAR,Mobile Banking PF,2021-09-14,10,PF,Altíssima Renda,TRUE,4573,452,81,Consulta OK,Consulta OK,7357957,-23.7819999689154,-46.56211207760201
237,4,NEGAR,Agência Física PJ,2021-09-16,01,PJ,Massificado,FALSE,2395,276,20,Consulta OK,Consulta OK,0,-23.458723401400807,-46.65590798136309
238,16,DERIVAR,Mobile Banking PF,2021-09-02,07,PF,Alta Renda,FALSE,6475,527,85,TimeOut,Consulta OK,0,-23.817750965868647,-46.626655503283466
239,3,NEGAR,Mobile Banking PF,2021-09-13,05,PF,Média Renda,TRUE,1432,248,95,Consulta OK,Consulta OK,0,-23.79387484736768,-46.37867219870792
240,9,DERIVAR,Mobile Banking PF,2021-09-15,09,PF,Alta Renda,TRUE,5938,381,85,Consulta OK,Consulta OK,0,-23.679543203393514,-46.81954174032231
241,14,DERIVAR,Internet Banking PF,2021-09-19,06,PF,Média Renda,FALSE,257,301,65,Consulta OK,Consulta OK,0,-23.370738719434105,-46.71825566338996
242,17,DERIVAR,Internet Banking PF,2021-09-14,06,PF,Altíssima Renda,FALSE,5779,454,35,Consulta OK,Consulta OK,0,-23.429121217029394,-46.814433889372474
243,5,DERIVAR,Agência Física PF,2021-09-04,06,PF,Média Renda,TRUE,2441,246,40,Consulta OK,Consulta OK,0,-23.39721967993309,-46.58820148795698
244,7,DERIVAR,Agência Física PF,2021-09-18,08,PF,Alta Renda,FALSE,5471,518,64,TimeOut,Consulta OK,0,-23.762548471996222,-46.80174115567924
245,11,APROVAR,Agência Física PJ,2021-09-14,10,PJ,Altíssima Renda,FALSE,671,458,105,Consulta OK,TimeOut,811910,-23.19577467870923,-46.38407612217092
246,20,DERIVAR,Mobile Banking PJ,2021-09-13,08,PJ,Altíssima Renda,FALSE,6973,407,66,Consulta OK,Consulta OK,0,-23.62017338756936,-47.09021867768765
247,10,NEGAR,Internet Banking PJ,2021-09-16,01,PJ,Massificado,FALSE,5254,276,33,Consulta OK,Consulta OK,0,-23.493180729008092,-46.51336016452417
248,17,NEGAR,Agência Física PF,2021-09-11,03,PF,Alta Renda,FALSE,5184,147,42,Consulta OK,Consulta OK,0,-23.441655211944706,-46.43756967858836
249,1,DERIVAR,Mobile Banking PF,2021-09-20,08,PF,Altíssima Renda,TRUE,6667,483,43,Consulta OK,Consulta OK,0,-23.359740535114604,-46.699971668975024
250,14,NEGAR,Internet Banking PF,2021-09-15,04,PF,Altíssima Renda,FALSE,3052,460,100,Consulta OK,Consulta OK,0,-23.356740321580908,-46.6952929266975
251,9,NEGAR,Agência Física PJ,2021-09-15,04,PJ,Média Renda,TRUE,539,398,68,Consulta OK,Consulta OK,0,-23.382364578008563,-46.34914889530079
252,13,APROVAR,Internet Banking PF,2021-09-03,10,PF,Massificado,FALSE,1070,260,29,Consulta OK,Consulta OK,1954890,-23.654723330800255,-46.426512502060575
253,15,DERIVAR,Agência Física PJ,2021-09-20,09,PJ,Altíssima Renda,TRUE,2911,261,100,Consulta OK,Consulta OK,0,-23.659605847310992,-46.55967727468838
254,10,APROVAR,Mobile Banking PF,2021-09-14,10,PF,Altíssima Renda,TRUE,1259,28,105,Consulta OK,TimeOut,679860,-23.307740829348756,-46.63401314078373
255,15,DERIVAR,Mobile Banking PJ,2021-09-10,08,PJ,Altíssima Renda,TRUE,4547,303,70,Consulta OK,Consulta OK,0,-23.55889071149497,-46.72687774220863
256,3,DERIVAR,Internet Banking PF,2021-09-14,06,PF,Alta Renda,TRUE,6559,155,1,Consulta OK,Consulta OK,0,-23.496293580605663,-46.739657881265494
257,16,NEGAR,Mobile Banking PF,2021-09-06,02,PF,Alta Renda,FALSE,3193,507,57,TimeOut,Consulta OK,0,-23.414913722586242,-46.8419084250191
258,19,DERIVAR,Mobile Banking PF,2021-09-16,08,PF,Média Renda,TRUE,567,46,49,Consulta OK,Consulta OK,0,-23.717684439450725,-46.72644974436438
259,7,NEGAR,Internet Banking PF,2021-09-18,03,PF,Alta Renda,FALSE,2716,550,96,TimeOut,Consulta OK,0,-23.250487720524152,-46.88796535168935
260,9,NEGAR,Agência Física PF,2021-09-11,02,PF,Média Renda,TRUE,445,62,81,Consulta OK,Consulta OK,0,-23.410840524124385,-46.84755604637129
261,3,APROVAR,Mobile Banking PJ,2021-09-09,10,PJ,Alta Renda,FALSE,4671,460,58,Consulta OK,Consulta OK,5600529,-23.17897554683023,-46.543369123064835
262,15,DERIVAR,Agência Física PF,2021-09-19,07,PF,Massificado,TRUE,5329,301,82,Consulta OK,Consulta OK,0,-23.63188102027776,-46.779568135703755
263,9,NEGAR,Internet Banking PJ,2021-09-07,05,PJ,Média Renda,TRUE,5341,353,88,Consulta OK,Consulta OK,0,-23.59815873839002,-46.88752602923024
264,7,DERIVAR,Internet Banking PJ,2021-09-13,09,PJ,Massificado,FALSE,5572,30,40,Consulta OK,Consulta OK,0,-23.372309630518277,-46.993736626738944
265,16,NEGAR,Mobile Banking PJ,2021-09-13,01,PJ,Média Renda,FALSE,226,506,46,TimeOut,Consulta OK,0,-23.436515471534683,-46.527728066981915
266,12,APROVAR,Internet Banking PJ,2021-09-14,10,PJ,Massificado,TRUE,4698,122,75,Consulta OK,Consulta OK,9198684,-23.822241766166965,-46.90034248149276
267,6,NEGAR,Internet Banking PJ,2021-09-16,05,PJ,Alta Renda,FALSE,5673,486,53,Consulta OK,Consulta OK,0,-23.51730203489929,-46.74447737185546
268,7,NEGAR,Mobile Banking PJ,2021-09-13,01,PJ,Altíssima Renda,FALSE,123,87,96,Consulta OK,Consulta OK,0,-23.48135352523494,-46.43469873820067
269,11,NEGAR,Mobile Banking PJ,2021-09-19,03,PJ,Média Renda,FALSE,5319,385,85,Consulta OK,Consulta OK,0,-23.48612383934519,-46.37995918618488
270,15,DERIVAR,Mobile Banking PJ,2021-09-01,07,PJ,Massificado,TRUE,5655,199,20,Consulta OK,Consulta OK,0,-23.104899200643157,-46.514966650765096
271,18,DERIVAR,Mobile Banking PF,2021-09-04,06,PF,Massificado,FALSE,5823,196,14,Consulta OK,Consulta OK,0,-23.561850420457468,-46.562452202259344
272,18,DERIVAR,Agência Física PJ,2021-09-06,06,PJ,Média Renda,TRUE,3724,239,81,Consulta OK,Consulta OK,0,-23.67962465793292,-46.48556014279586
273,20,NEGAR,Agência Física PF,2021-09-08,02,PF,Altíssima Renda,TRUE,292,458,9,Consulta OK,Consulta OK,0,-23.672585123992754,-46.25456395163027
274,16,NEGAR,Mobile Banking PF,2021-09-06,01,PF,Altíssima Renda,TRUE,887,265,88,Consulta OK,Consulta OK,0,-23.464119840541038,-46.48933232995099
275,3,APROVAR,Mobile Banking PJ,2021-09-18,10,PJ,Massificado,FALSE,5063,230,88,Consulta OK,Consulta OK,7761579,-23.723020676706234,-46.26446185116665
276,3,APROVAR,Internet Banking PF,2021-09-09,10,PF,Altíssima Renda,TRUE,4791,497,18,Consulta OK,Consulta OK,8044089,-23.33124608742412,-46.455788531023074
277,4,NEGAR,Mobile Banking PF,2021-09-08,01,PF,Média Renda,TRUE,4263,31,37,Consulta OK,Consulta OK,0,-23.604369797895693,-46.467687312055716
278,12,DERIVAR,Mobile Banking PF,2021-09-08,06,PF,Massificado,TRUE,5884,403,68,Consulta OK,Consulta OK,0,-23.499153457274268,-46.51541417309233
279,9,NEGAR,Mobile Banking PF,2021-09-01,03,PF,Massificado,TRUE,51,496,88,Consulta OK,Consulta OK,0,-23.97616969615205,-46.43615186156314
280,8,DERIVAR,Mobile Banking PF,2021-09-04,06,PF,Altíssima Renda,TRUE,6115,12,14,Consulta OK,Consulta OK,0,-23.364620632201458,-46.77001555786732
281,14,NEGAR,Agência Física PF,2021-09-07,03,PF,Média Renda,TRUE,3857,165,6,Consulta OK,Consulta OK,0,-23.68050980944611,-46.873435573809374
282,5,DERIVAR,Mobile Banking PF,2021-09-18,09,PF,Média Renda,FALSE,6337,433,56,Consulta OK,Consulta OK,0,-23.72157901379444,-46.43072115896117
283,10,DERIVAR,Agência Física PF,2021-09-18,08,PF,Alta Renda,FALSE,375,317,4,Consulta OK,Consulta OK,0,-23.214638645569742,-46.2038201992853
284,14,NEGAR,Agência Física PF,2021-09-19,01,PF,Alta Renda,TRUE,6650,63,102,Consulta OK,TimeOut,0,-23.452481364851078,-46.50443799299014
285,9,NEGAR,Agência Física PF,2021-09-12,04,PF,Média Renda,FALSE,4991,7,105,Consulta OK,TimeOut,0,-23.708752319871046,-46.7456835178198
286,12,DERIVAR,Internet Banking PJ,2021-09-15,08,PJ,Alta Renda,TRUE,652,347,56,Consulta OK,Consulta OK,0,-23.61483668215677,-46.517024834340525
287,18,DERIVAR,Agência Física PF,2021-09-17,07,PF,Média Renda,FALSE,3162,34,50,Consulta OK,Consulta OK,0,-23.662303032872426,-46.762512421810484
288,11,NEGAR,Internet Banking PJ,2021-09-02,05,PJ,Alta Renda,TRUE,4422,92,43,Consulta OK,Consulta OK,0,-23.354709813953413,-46.473745277510545
289,2,NEGAR,Mobile Banking PF,2021-09-02,02,PF,Média Renda,TRUE,2582,478,22,Consulta OK,Consulta OK,0,-23.632285052903182,-46.650500884889134
290,6,DERIVAR,Internet Banking PF,2021-09-18,09,PF,Média Renda,FALSE,4325,352,84,Consulta OK,Consulta OK,0,-23.526671824942962,-46.86195588747183
291,20,NEGAR,Mobile Banking PF,2021-09-18,01,PF,Massificado,TRUE,3151,78,101,Consulta OK,TimeOut,0,-23.478557382124755,-46.792305307798514
292,2,DERIVAR,Agência Física PJ,2021-09-07,07,PJ,Média Renda,TRUE,2394,450,66,Consulta OK,Consulta OK,0,-23.31010095664624,-46.732762205479865
293,17,DERIVAR,Mobile Banking PJ,2021-09-12,08,PJ,Massificado,TRUE,2101,31,61,Consulta OK,Consulta OK,0,-24.053278345967,-46.965304114194275
294,11,NEGAR,Mobile Banking PJ,2021-09-11,02,PJ,Média Renda,TRUE,1868,304,19,Consulta OK,Consulta OK,0,-23.453081765060805,-46.58847899636426
295,3,NEGAR,Agência Física PF,2021-09-20,03,PF,Altíssima Renda,FALSE,812,350,86,Consulta OK,Consulta OK,0,-23.535187995189574,-46.43309355398322
296,12,DERIVAR,Mobile Banking PF,2021-09-04,06,PF,Massificado,FALSE,1688,69,100,Consulta OK,Consulta OK,0,-23.42970570423759,-46.761670752644584
297,16,NEGAR,Internet Banking PF,2021-09-06,01,PF,Alta Renda,TRUE,6172,412,37,Consulta OK,Consulta OK,0,-23.3072392825252,-46.5220117932132
298,1,NEGAR,Agência Física PJ,2021-09-06,05,PJ,Média Renda,TRUE,5663,370,93,Consulta OK,Consulta OK,0,-23.74311733773616,-46.928112790793186
299,14,NEGAR,Agência Física PJ,2021-09-06,05,PJ,Massificado,TRUE,4070,82,104,Consulta OK,TimeOut,0,-23.49112186548319,-46.52246592083839
300,18,NEGAR,Internet Banking PF,2021-09-11,04,PF,Média Renda,TRUE,3361,240,58,Consulta OK,Consulta OK,0,-23.4801237641595,-46.540060187338874
301,5,DERIVAR,Agência Física PF,2021-09-11,08,PF,Média Renda,TRUE,2068,71,44,Consulta OK,Consulta OK,0,-23.170331713742286,-46.65372462782051
302,10,NEGAR,Agência Física PJ,2021-09-10,02,PJ,Massificado,FALSE,4107,39,36,Consulta OK,Consulta OK,0,-23.369761357411193,-46.56674338944784
303,2,DERIVAR,Mobile Banking PJ,2021-09-12,08,PJ,Alta Renda,TRUE,5022,234,92,Consulta OK,Consulta OK,0,-23.329328858342127,-46.514803070851826
304,3,DERIVAR,Mobile Banking PJ,2021-09-04,08,PJ,Altíssima Renda,FALSE,807,44,54,Consulta OK,Consulta OK,0,-23.499721737149773,-46.68788914321877
305,4,DERIVAR,Internet Banking PF,2021-09-12,07,PF,Massificado,TRUE,2586,278,49,Consulta OK,Consulta OK,0,-23.836409222972307,-46.47448796685839
306,10,DERIVAR,Agência Física PF,2021-09-05,06,PF,Média Renda,FALSE,1247,175,4,Consulta OK,Consulta OK,0,-23.54405190157233,-46.32889961226588
307,16,NEGAR,Internet Banking PF,2021-09-01,03,PF,Massificado,FALSE,5142,341,88,Consulta OK,Consulta OK,0,-23.290355054236265,-46.742513569395605
308,5,NEGAR,Internet Banking PJ,2021-09-07,05,PJ,Altíssima Renda,FALSE,321,515,103,TimeOut,TimeOut,0,-23.835315193338676,-46.348384942390396
309,10,NEGAR,Mobile Banking PF,2021-09-12,02,PF,Altíssima Renda,FALSE,3059,238,35,Consulta OK,Consulta OK,0,-23.755237484932614,-46.745455517489404
310,1,DERIVAR,Internet Banking PF,2021-09-05,06,PF,Alta Renda,FALSE,432,201,110,Consulta OK,TimeOut,0,-23.382606832508653,-46.79936058061214
